datetime,temperature_2m,relative_humidity_2m,precipitation,snowfall,wind_speed_10m,weather_code,date,hour,weekday,month,year
2025-03-19 04:00:00,2.2,59,0.0,0.0,8.3,0,2025-03-19,4,Wednesday,3,2025
2025-03-19 05:00:00,1.9,62,0.0,0.0,7.6,0,2025-03-19,5,Wednesday,3,2025
2025-03-19 06:00:00,1.7,64,0.0,0.0,7.1,0,2025-03-19,6,Wednesday,3,2025
2025-03-19 07:00:00,1.6,66,0.0,0.0,6.7,0,2025-03-19,7,Wednesday,3,2025
2025-03-19 08:00:00,1.8,68,0.0,0.0,7.1,0,2025-03-19,8,Wednesday,3,2025
2025-03-19 09:00:00,3.6,67,0.0,0.0,8.3,0,2025-03-19,9,Wednesday,3,2025
2025-03-19 10:00:00,6.3,67,0.0,0.0,7.3,0,2025-03-19,10,Wednesday,3,2025
2025-03-19 11:00:00,9.1,61,0.0,0.0,4.9,0,2025-03-19,11,Wednesday,3,2025
2025-03-19 12:00:00,11.5,59,0.0,0.0,4.7,0,2025-03-19,12,Wednesday,3,2025
2025-03-19 13:00:00,13.6,58,0.0,0.0,5.6,0,2025-03-19,13,Wednesday,3,2025
2025-03-19 14:00:00,15.1,56,0.0,0.0,6.0,0,2025-03-19,14,Wednesday,3,2025
2025-03-19 15:00:00,17.1,47,0.0,0.0,6.2,0,2025-03-19,15,Wednesday,3,2025
2025-03-19 16:00:00,17.6,37,0.0,0.0,9.6,0,2025-03-19,16,Wednesday,3,2025
2025-03-19 17:00:00,17.2,40,0.0,0.0,11.4,0,2025-03-19,17,Wednesday,3,2025
2025-03-19 18:00:00,16.5,42,0.0,0.0,10.3,0,2025-03-19,18,Wednesday,3,2025
2025-03-19 19:00:00,13.9,59,0.0,0.0,5.2,0,2025-03-19,19,Wednesday,3,2025
2025-03-19 20:00:00,11.6,57,0.0,0.0,3.4,0,2025-03-19,20,Wednesday,3,2025
2025-03-19 21:00:00,9.7,67,0.0,0.0,4.7,1,2025-03-19,21,Wednesday,3,2025
2025-03-19 22:00:00,9.2,72,0.0,0.0,6.8,1,2025-03-19,22,Wednesday,3,2025
2025-03-19 23:00:00,9.9,72,0.0,0.0,10.9,0,2025-03-19,23,Wednesday,3,2025
2025-03-20 00:00:00,9.5,73,0.0,0.0,11.8,0,2025-03-20,0,Thursday,3,2025
2025-03-20 01:00:00,8.6,75,0.0,0.0,11.2,0,2025-03-20,1,Thursday,3,2025
2025-03-20 02:00:00,7.7,78,0.0,0.0,9.5,0,2025-03-20,2,Thursday,3,2025
2025-03-20 03:00:00,7.3,69,0.0,0.0,8.8,1,2025-03-20,3,Thursday,3,2025
2025-03-20 04:00:00,6.7,72,0.0,0.0,9.0,2,2025-03-20,4,Thursday,3,2025
2025-03-20 05:00:00,6.3,74,0.0,0.0,8.5,0,2025-03-20,5,Thursday,3,2025
2025-03-20 06:00:00,5.8,77,0.0,0.0,7.7,0,2025-03-20,6,Thursday,3,2025
2025-03-20 07:00:00,5.2,81,0.0,0.0,6.8,0,2025-03-20,7,Thursday,3,2025
2025-03-20 08:00:00,4.8,83,0.0,0.0,6.3,0,2025-03-20,8,Thursday,3,2025
2025-03-20 09:00:00,6.4,79,0.0,0.0,7.9,0,2025-03-20,9,Thursday,3,2025
2025-03-20 10:00:00,8.7,76,0.0,0.0,5.7,0,2025-03-20,10,Thursday,3,2025
2025-03-20 11:00:00,11.2,71,0.0,0.0,3.8,0,2025-03-20,11,Thursday,3,2025
2025-03-20 12:00:00,13.7,66,0.0,0.0,3.4,0,2025-03-20,12,Thursday,3,2025
2025-03-20 13:00:00,15.5,59,0.0,0.0,3.5,0,2025-03-20,13,Thursday,3,2025
2025-03-20 14:00:00,16.5,53,0.0,0.0,3.0,0,2025-03-20,14,Thursday,3,2025
2025-03-20 15:00:00,18.1,41,0.0,0.0,3.0,0,2025-03-20,15,Thursday,3,2025
2025-03-20 16:00:00,18.2,41,0.0,0.0,1.7,0,2025-03-20,16,Thursday,3,2025
2025-03-20 17:00:00,18.1,42,0.0,0.0,0.6,0,2025-03-20,17,Thursday,3,2025
2025-03-20 18:00:00,17.8,44,0.0,0.0,2.3,0,2025-03-20,18,Thursday,3,2025
2025-03-20 19:00:00,15.9,65,0.0,0.0,4.0,0,2025-03-20,19,Thursday,3,2025
2025-03-20 20:00:00,12.7,69,0.0,0.0,5.9,0,2025-03-20,20,Thursday,3,2025
2025-03-20 21:00:00,11.6,71,0.0,0.0,6.9,0,2025-03-20,21,Thursday,3,2025
2025-03-20 22:00:00,10.9,71,0.0,0.0,7.2,0,2025-03-20,22,Thursday,3,2025
2025-03-20 23:00:00,10.5,70,0.0,0.0,8.4,0,2025-03-20,23,Thursday,3,2025
2025-03-21 00:00:00,9.8,72,0.0,0.0,8.1,0,2025-03-21,0,Friday,3,2025
2025-03-21 01:00:00,8.4,80,0.0,0.0,6.5,0,2025-03-21,1,Friday,3,2025
2025-03-21 02:00:00,7.9,85,0.0,0.0,8.2,0,2025-03-21,2,Friday,3,2025
2025-03-21 03:00:00,8.1,76,0.0,0.0,8.4,3,2025-03-21,3,Friday,3,2025
2025-03-21 04:00:00,7.4,82,0.0,0.0,8.6,3,2025-03-21,4,Friday,3,2025
2025-03-21 05:00:00,6.9,85,0.0,0.0,9.4,3,2025-03-21,5,Friday,3,2025
2025-03-21 06:00:00,6.6,86,0.0,0.0,8.6,3,2025-03-21,6,Friday,3,2025
2025-03-21 07:00:00,6.2,86,0.0,0.0,9.1,3,2025-03-21,7,Friday,3,2025
2025-03-21 08:00:00,6.2,86,0.0,0.0,9.5,3,2025-03-21,8,Friday,3,2025
2025-03-21 09:00:00,7.8,80,0.0,0.0,11.2,3,2025-03-21,9,Friday,3,2025
2025-03-21 10:00:00,10.2,76,0.0,0.0,13.0,3,2025-03-21,10,Friday,3,2025
2025-03-21 11:00:00,13.0,68,0.0,0.0,12.7,3,2025-03-21,11,Friday,3,2025
2025-03-21 12:00:00,15.3,61,0.0,0.0,15.2,3,2025-03-21,12,Friday,3,2025
2025-03-21 13:00:00,17.0,58,0.0,0.0,15.7,3,2025-03-21,13,Friday,3,2025
2025-03-21 14:00:00,18.4,54,0.0,0.0,17.2,3,2025-03-21,14,Friday,3,2025
2025-03-21 15:00:00,19.6,47,0.0,0.0,17.6,3,2025-03-21,15,Friday,3,2025
2025-03-21 16:00:00,20.6,43,0.0,0.0,17.3,3,2025-03-21,16,Friday,3,2025
2025-03-21 17:00:00,20.7,42,0.0,0.0,15.9,3,2025-03-21,17,Friday,3,2025
2025-03-21 18:00:00,19.8,45,0.0,0.0,15.2,3,2025-03-21,18,Friday,3,2025
2025-03-21 19:00:00,18.1,49,0.0,0.0,11.2,3,2025-03-21,19,Friday,3,2025
2025-03-21 20:00:00,16.4,56,0.0,0.0,11.0,3,2025-03-21,20,Friday,3,2025
2025-03-21 21:00:00,16.3,56,0.0,0.0,13.3,3,2025-03-21,21,Friday,3,2025
2025-03-21 22:00:00,15.7,59,0.0,0.0,13.5,3,2025-03-21,22,Friday,3,2025
2025-03-21 23:00:00,14.5,64,0.0,0.0,12.2,3,2025-03-21,23,Friday,3,2025
2025-03-22 00:00:00,14.0,65,0.0,0.0,10.5,3,2025-03-22,0,Saturday,3,2025
2025-03-22 01:00:00,13.1,67,0.0,0.0,9.8,3,2025-03-22,1,Saturday,3,2025
2025-03-22 02:00:00,13.2,66,0.0,0.0,11.4,3,2025-03-22,2,Saturday,3,2025
2025-03-22 03:00:00,13.7,60,0.0,0.0,9.3,3,2025-03-22,3,Saturday,3,2025
2025-03-22 04:00:00,13.6,60,0.0,0.0,6.9,3,2025-03-22,4,Saturday,3,2025
2025-03-22 05:00:00,13.1,62,0.0,0.0,8.8,3,2025-03-22,5,Saturday,3,2025
2025-03-22 06:00:00,12.6,64,0.0,0.0,7.5,3,2025-03-22,6,Saturday,3,2025
2025-03-22 07:00:00,12.1,71,0.0,0.0,10.3,3,2025-03-22,7,Saturday,3,2025
2025-03-22 08:00:00,11.2,77,0.0,0.0,10.3,3,2025-03-22,8,Saturday,3,2025
2025-03-22 09:00:00,12.2,74,0.0,0.0,12.1,3,2025-03-22,9,Saturday,3,2025
2025-03-22 10:00:00,12.7,76,0.0,0.0,11.3,3,2025-03-22,10,Saturday,3,2025
2025-03-22 11:00:00,14.7,71,0.0,0.0,10.2,3,2025-03-22,11,Saturday,3,2025
2025-03-22 12:00:00,15.2,68,0.0,0.0,12.2,3,2025-03-22,12,Saturday,3,2025
2025-03-22 13:00:00,16.5,61,0.0,0.0,17.1,3,2025-03-22,13,Saturday,3,2025
2025-03-22 14:00:00,17.0,60,0.0,0.0,15.1,3,2025-03-22,14,Saturday,3,2025
2025-03-22 15:00:00,15.4,67,0.4,0.0,11.7,51,2025-03-22,15,Saturday,3,2025
2025-03-22 16:00:00,16.3,61,0.0,0.0,9.9,2,2025-03-22,16,Saturday,3,2025
2025-03-22 17:00:00,16.6,57,0.0,0.0,6.0,3,2025-03-22,17,Saturday,3,2025
2025-03-22 18:00:00,16.5,58,0.0,0.0,5.7,1,2025-03-22,18,Saturday,3,2025
2025-03-22 19:00:00,15.6,65,0.0,0.0,5.8,1,2025-03-22,19,Saturday,3,2025
2025-03-22 20:00:00,14.1,70,0.0,0.0,7.9,3,2025-03-22,20,Saturday,3,2025
2025-03-22 21:00:00,12.9,74,0.0,0.0,10.8,3,2025-03-22,21,Saturday,3,2025
2025-03-22 22:00:00,12.1,78,0.0,0.0,10.7,1,2025-03-22,22,Saturday,3,2025
2025-03-22 23:00:00,11.4,82,0.0,0.0,10.7,1,2025-03-22,23,Saturday,3,2025
2025-03-23 00:00:00,11.2,82,0.0,0.0,10.4,2,2025-03-23,0,Sunday,3,2025
2025-03-23 01:00:00,11.4,81,0.0,0.0,11.9,1,2025-03-23,1,Sunday,3,2025
2025-03-23 02:00:00,11.4,81,0.0,0.0,13.2,1,2025-03-23,2,Sunday,3,2025
2025-03-23 03:00:00,11.4,87,0.0,0.0,10.2,3,2025-03-23,3,Sunday,3,2025
2025-03-23 04:00:00,11.1,88,0.0,0.0,9.6,3,2025-03-23,4,Sunday,3,2025
2025-03-23 05:00:00,10.5,90,0.0,0.0,10.1,3,2025-03-23,5,Sunday,3,2025
2025-03-23 06:00:00,10.2,93,0.0,0.0,11.7,3,2025-03-23,6,Sunday,3,2025
2025-03-23 07:00:00,9.6,94,0.0,0.0,9.4,3,2025-03-23,7,Sunday,3,2025
2025-03-23 08:00:00,8.9,94,0.0,0.0,8.0,3,2025-03-23,8,Sunday,3,2025
2025-03-23 09:00:00,9.8,92,0.0,0.0,8.9,1,2025-03-23,9,Sunday,3,2025
2025-03-23 10:00:00,11.3,86,0.0,0.0,7.5,0,2025-03-23,10,Sunday,3,2025
2025-03-23 11:00:00,12.8,75,0.0,0.0,9.2,0,2025-03-23,11,Sunday,3,2025
2025-03-23 12:00:00,13.9,66,0.0,0.0,9.0,0,2025-03-23,12,Sunday,3,2025
2025-03-23 13:00:00,15.0,57,0.0,0.0,11.2,3,2025-03-23,13,Sunday,3,2025
2025-03-23 14:00:00,14.9,58,0.0,0.0,9.9,3,2025-03-23,14,Sunday,3,2025
2025-03-23 15:00:00,16.1,52,0.0,0.0,12.5,3,2025-03-23,15,Sunday,3,2025
2025-03-23 16:00:00,15.7,53,0.0,0.0,12.3,3,2025-03-23,16,Sunday,3,2025
2025-03-23 17:00:00,15.2,53,0.0,0.0,11.5,3,2025-03-23,17,Sunday,3,2025
2025-03-23 18:00:00,14.9,57,0.0,0.0,8.8,3,2025-03-23,18,Sunday,3,2025
2025-03-23 19:00:00,14.1,63,0.0,0.0,5.1,3,2025-03-23,19,Sunday,3,2025
2025-03-23 20:00:00,12.1,71,0.0,0.0,2.2,2,2025-03-23,20,Sunday,3,2025
2025-03-23 21:00:00,11.1,73,0.0,0.0,0.5,2,2025-03-23,21,Sunday,3,2025
2025-03-23 22:00:00,10.1,77,0.0,0.0,0.4,1,2025-03-23,22,Sunday,3,2025
2025-03-23 23:00:00,9.1,82,0.0,0.0,2.2,1,2025-03-23,23,Sunday,3,2025
2025-03-24 00:00:00,8.1,87,0.0,0.0,4.3,0,2025-03-24,0,Monday,3,2025
2025-03-24 01:00:00,7.6,89,0.0,0.0,5.2,0,2025-03-24,1,Monday,3,2025
2025-03-24 02:00:00,7.2,89,0.0,0.0,5.8,0,2025-03-24,2,Monday,3,2025
2025-03-24 03:00:00,9.1,80,0.0,0.0,3.7,0,2025-03-24,3,Monday,3,2025
2025-03-24 04:00:00,8.1,84,0.0,0.0,3.3,0,2025-03-24,4,Monday,3,2025
2025-03-24 05:00:00,7.5,87,0.0,0.0,2.1,0,2025-03-24,5,Monday,3,2025
2025-03-24 06:00:00,6.6,91,0.0,0.0,2.9,0,2025-03-24,6,Monday,3,2025
2025-03-24 07:00:00,6.1,93,0.0,0.0,3.0,0,2025-03-24,7,Monday,3,2025
2025-03-24 08:00:00,5.8,94,0.0,0.0,3.2,0,2025-03-24,8,Monday,3,2025
2025-03-24 09:00:00,7.9,91,0.0,0.0,4.2,0,2025-03-24,9,Monday,3,2025
2025-03-24 10:00:00,10.7,83,0.0,0.0,2.1,0,2025-03-24,10,Monday,3,2025
2025-03-24 11:00:00,13.1,74,0.0,0.0,2.3,0,2025-03-24,11,Monday,3,2025
2025-03-24 12:00:00,14.6,66,0.0,0.0,3.4,1,2025-03-24,12,Monday,3,2025
2025-03-24 13:00:00,15.1,61,0.1,0.0,4.9,51,2025-03-24,13,Monday,3,2025
2025-03-24 14:00:00,15.6,58,0.0,0.0,6.8,2,2025-03-24,14,Monday,3,2025
2025-03-24 15:00:00,14.7,69,0.1,0.0,10.3,51,2025-03-24,15,Monday,3,2025
2025-03-24 16:00:00,14.6,69,0.1,0.0,12.8,51,2025-03-24,16,Monday,3,2025
2025-03-24 17:00:00,13.9,71,0.0,0.0,13.6,1,2025-03-24,17,Monday,3,2025
2025-03-24 18:00:00,13.0,72,0.0,0.0,12.2,3,2025-03-24,18,Monday,3,2025
2025-03-24 19:00:00,11.9,76,0.0,0.0,10.6,0,2025-03-24,19,Monday,3,2025
2025-03-24 20:00:00,10.0,83,0.0,0.0,10.3,1,2025-03-24,20,Monday,3,2025
2025-03-24 21:00:00,8.3,86,0.0,0.0,9.3,0,2025-03-24,21,Monday,3,2025
2025-03-24 22:00:00,7.1,91,0.0,0.0,8.3,0,2025-03-24,22,Monday,3,2025
2025-03-24 23:00:00,6.2,94,0.0,0.0,7.6,1,2025-03-24,23,Monday,3,2025
2025-03-25 00:00:00,5.7,95,0.0,0.0,5.6,0,2025-03-25,0,Tuesday,3,2025
2025-03-25 01:00:00,5.2,96,0.0,0.0,5.6,0,2025-03-25,1,Tuesday,3,2025
2025-03-25 02:00:00,4.8,97,0.0,0.0,6.0,0,2025-03-25,2,Tuesday,3,2025
2025-03-25 03:00:00,4.9,99,0.0,0.0,6.4,3,2025-03-25,3,Tuesday,3,2025
2025-03-25 04:00:00,5.6,96,0.0,0.0,8.3,3,2025-03-25,4,Tuesday,3,2025
2025-03-25 05:00:00,5.4,95,0.0,0.0,7.0,3,2025-03-25,5,Tuesday,3,2025
2025-03-25 06:00:00,5.2,96,0.0,0.0,6.3,3,2025-03-25,6,Tuesday,3,2025
2025-03-25 07:00:00,4.9,98,0.0,0.0,5.1,2,2025-03-25,7,Tuesday,3,2025
2025-03-25 08:00:00,4.7,99,0.0,0.0,5.7,2,2025-03-25,8,Tuesday,3,2025
2025-03-25 09:00:00,5.4,93,0.0,0.0,6.7,3,2025-03-25,9,Tuesday,3,2025
2025-03-25 10:00:00,6.7,87,0.0,0.0,6.9,2,2025-03-25,10,Tuesday,3,2025
2025-03-25 11:00:00,9.1,76,0.0,0.0,8.1,3,2025-03-25,11,Tuesday,3,2025
2025-03-25 12:00:00,11.5,63,0.0,0.0,9.7,3,2025-03-25,12,Tuesday,3,2025
2025-03-25 13:00:00,12.6,61,0.0,0.0,10.0,3,2025-03-25,13,Tuesday,3,2025
2025-03-25 14:00:00,13.4,61,0.0,0.0,11.9,2,2025-03-25,14,Tuesday,3,2025
2025-03-25 15:00:00,13.1,62,0.0,0.0,13.8,3,2025-03-25,15,Tuesday,3,2025
2025-03-25 16:00:00,13.9,57,0.0,0.0,13.6,3,2025-03-25,16,Tuesday,3,2025
2025-03-25 17:00:00,14.2,55,0.0,0.0,12.7,3,2025-03-25,17,Tuesday,3,2025
2025-03-25 18:00:00,14.1,57,0.0,0.0,12.9,3,2025-03-25,18,Tuesday,3,2025
2025-03-25 19:00:00,12.6,67,0.0,0.0,12.0,3,2025-03-25,19,Tuesday,3,2025
2025-03-25 20:00:00,11.1,72,0.0,0.0,12.0,3,2025-03-25,20,Tuesday,3,2025
2025-03-25 21:00:00,10.2,76,0.0,0.0,10.9,3,2025-03-25,21,Tuesday,3,2025
2025-03-25 22:00:00,9.7,80,0.0,0.0,9.7,3,2025-03-25,22,Tuesday,3,2025
2025-03-25 23:00:00,9.2,86,0.2,0.0,8.4,51,2025-03-25,23,Tuesday,3,2025
2025-03-26 00:00:00,9.0,90,0.3,0.0,7.9,51,2025-03-26,0,Wednesday,3,2025
2025-03-26 01:00:00,8.8,93,0.2,0.0,7.9,51,2025-03-26,1,Wednesday,3,2025
2025-03-26 02:00:00,8.6,94,0.0,0.0,7.5,3,2025-03-26,2,Wednesday,3,2025
2025-03-26 03:00:00,8.6,96,0.0,0.0,8.8,3,2025-03-26,3,Wednesday,3,2025
2025-03-26 04:00:00,8.6,96,0.2,0.0,9.1,51,2025-03-26,4,Wednesday,3,2025
2025-03-26 05:00:00,8.3,96,0.0,0.0,9.4,3,2025-03-26,5,Wednesday,3,2025
2025-03-26 06:00:00,7.9,97,0.0,0.0,8.3,2,2025-03-26,6,Wednesday,3,2025
2025-03-26 07:00:00,6.9,98,0.0,0.0,9.8,1,2025-03-26,7,Wednesday,3,2025
2025-03-26 08:00:00,6.1,98,0.0,0.0,8.5,2,2025-03-26,8,Wednesday,3,2025
2025-03-26 09:00:00,7.2,91,0.0,0.0,10.9,2,2025-03-26,9,Wednesday,3,2025
2025-03-26 10:00:00,8.2,86,0.0,0.0,12.0,3,2025-03-26,10,Wednesday,3,2025
2025-03-26 11:00:00,9.2,80,0.1,0.0,12.0,51,2025-03-26,11,Wednesday,3,2025
2025-03-26 12:00:00,9.6,78,0.0,0.0,10.5,3,2025-03-26,12,Wednesday,3,2025
2025-03-26 13:00:00,10.8,70,0.0,0.0,11.2,3,2025-03-26,13,Wednesday,3,2025
2025-03-26 14:00:00,11.4,66,0.0,0.0,11.1,3,2025-03-26,14,Wednesday,3,2025
2025-03-26 15:00:00,10.6,65,0.0,0.0,9.6,3,2025-03-26,15,Wednesday,3,2025
2025-03-26 16:00:00,11.6,60,0.0,0.0,9.7,3,2025-03-26,16,Wednesday,3,2025
2025-03-26 17:00:00,11.7,62,0.0,0.0,9.4,2,2025-03-26,17,Wednesday,3,2025
2025-03-26 18:00:00,11.8,61,0.0,0.0,9.6,1,2025-03-26,18,Wednesday,3,2025
2025-03-26 19:00:00,11.3,65,0.0,0.0,6.8,2,2025-03-26,19,Wednesday,3,2025
2025-03-26 20:00:00,8.8,77,0.0,0.0,5.2,0,2025-03-26,20,Wednesday,3,2025
2025-03-26 21:00:00,7.8,80,0.0,0.0,6.5,0,2025-03-26,21,Wednesday,3,2025
2025-03-26 22:00:00,7.1,83,0.0,0.0,6.3,0,2025-03-26,22,Wednesday,3,2025
2025-03-26 23:00:00,6.4,86,0.0,0.0,6.6,0,2025-03-26,23,Wednesday,3,2025
2025-03-27 00:00:00,5.2,89,0.0,0.0,5.4,0,2025-03-27,0,Thursday,3,2025
2025-03-27 01:00:00,4.4,91,0.0,0.0,4.4,1,2025-03-27,1,Thursday,3,2025
2025-03-27 02:00:00,4.0,93,0.0,0.0,3.2,2,2025-03-27,2,Thursday,3,2025
2025-03-27 03:00:00,3.2,92,0.0,0.0,1.1,0,2025-03-27,3,Thursday,3,2025
2025-03-27 04:00:00,2.7,94,0.0,0.0,0.5,0,2025-03-27,4,Thursday,3,2025
2025-03-27 05:00:00,2.3,96,0.0,0.0,0.3,0,2025-03-27,5,Thursday,3,2025
2025-03-27 06:00:00,2.1,98,0.0,0.0,0.4,0,2025-03-27,6,Thursday,3,2025
2025-03-27 07:00:00,1.8,100,0.0,0.0,0.4,3,2025-03-27,7,Thursday,3,2025
2025-03-27 08:00:00,1.5,100,0.0,0.0,1.4,3,2025-03-27,8,Thursday,3,2025
2025-03-27 09:00:00,3.5,99,0.0,0.0,4.3,3,2025-03-27,9,Thursday,3,2025
2025-03-27 10:00:00,6.7,87,0.0,0.0,2.0,0,2025-03-27,10,Thursday,3,2025
2025-03-27 11:00:00,9.1,74,0.0,0.0,1.2,0,2025-03-27,11,Thursday,3,2025
2025-03-27 12:00:00,10.4,68,0.0,0.0,1.5,0,2025-03-27,12,Thursday,3,2025
2025-03-27 13:00:00,11.6,66,0.0,0.0,1.0,0,2025-03-27,13,Thursday,3,2025
2025-03-27 14:00:00,12.7,63,0.0,0.0,0.0,0,2025-03-27,14,Thursday,3,2025
2025-03-27 15:00:00,13.4,57,0.0,0.0,1.8,0,2025-03-27,15,Thursday,3,2025
2025-03-27 16:00:00,13.9,56,0.0,0.0,2.0,0,2025-03-27,16,Thursday,3,2025
2025-03-27 17:00:00,14.1,56,0.0,0.0,1.8,0,2025-03-27,17,Thursday,3,2025
2025-03-27 18:00:00,13.9,57,0.0,0.0,1.5,0,2025-03-27,18,Thursday,3,2025
2025-03-27 19:00:00,13.2,71,0.0,0.0,0.5,0,2025-03-27,19,Thursday,3,2025
2025-03-27 20:00:00,10.8,72,0.0,0.0,0.4,0,2025-03-27,20,Thursday,3,2025
2025-03-27 21:00:00,9.4,76,0.0,0.0,1.0,0,2025-03-27,21,Thursday,3,2025
2025-03-27 22:00:00,8.0,80,0.0,0.0,2.2,0,2025-03-27,22,Thursday,3,2025
2025-03-27 23:00:00,6.8,85,0.0,0.0,2.1,0,2025-03-27,23,Thursday,3,2025
2025-03-28 00:00:00,5.6,89,0.0,0.0,3.3,0,2025-03-28,0,Friday,3,2025
2025-03-28 01:00:00,4.8,91,0.0,0.0,5.2,0,2025-03-28,1,Friday,3,2025
2025-03-28 02:00:00,4.8,90,0.0,0.0,6.3,0,2025-03-28,2,Friday,3,2025
2025-03-28 03:00:00,3.8,90,0.0,0.0,6.5,0,2025-03-28,3,Friday,3,2025
2025-03-28 04:00:00,3.8,87,0.0,0.0,6.3,0,2025-03-28,4,Friday,3,2025
2025-03-28 05:00:00,3.5,87,0.0,0.0,6.1,0,2025-03-28,5,Friday,3,2025
2025-03-28 06:00:00,3.5,88,0.0,0.0,6.3,0,2025-03-28,6,Friday,3,2025
2025-03-28 07:00:00,3.4,90,0.0,0.0,7.3,0,2025-03-28,7,Friday,3,2025
2025-03-28 08:00:00,3.2,94,0.0,0.0,8.0,2,2025-03-28,8,Friday,3,2025
2025-03-28 09:00:00,4.1,96,0.0,0.0,8.4,3,2025-03-28,9,Friday,3,2025
2025-03-28 10:00:00,5.1,93,0.0,0.0,8.4,3,2025-03-28,10,Friday,3,2025
2025-03-28 11:00:00,6.4,87,0.0,0.0,10.4,3,2025-03-28,11,Friday,3,2025
2025-03-28 12:00:00,8.1,81,0.0,0.0,10.7,3,2025-03-28,12,Friday,3,2025
2025-03-28 13:00:00,9.3,77,0.0,0.0,12.0,3,2025-03-28,13,Friday,3,2025
2025-03-28 14:00:00,10.4,71,0.0,0.0,12.6,3,2025-03-28,14,Friday,3,2025
2025-03-28 15:00:00,11.7,61,0.0,0.0,11.7,3,2025-03-28,15,Friday,3,2025
2025-03-28 16:00:00,12.4,60,0.0,0.0,11.0,3,2025-03-28,16,Friday,3,2025
2025-03-28 17:00:00,12.6,64,0.0,0.0,10.3,3,2025-03-28,17,Friday,3,2025
2025-03-28 18:00:00,12.1,69,0.0,0.0,8.3,3,2025-03-28,18,Friday,3,2025
2025-03-28 19:00:00,11.8,72,0.0,0.0,7.7,3,2025-03-28,19,Friday,3,2025
2025-03-28 20:00:00,10.9,80,0.0,0.0,4.6,3,2025-03-28,20,Friday,3,2025
2025-03-28 21:00:00,10.5,83,0.3,0.0,5.4,51,2025-03-28,21,Friday,3,2025
2025-03-28 22:00:00,9.6,96,2.3,0.0,9.7,61,2025-03-28,22,Friday,3,2025
2025-03-28 23:00:00,9.1,96,1.5,0.0,11.7,61,2025-03-28,23,Friday,3,2025
2025-03-29 00:00:00,8.4,93,0.6,0.0,11.0,53,2025-03-29,0,Saturday,3,2025
2025-03-29 01:00:00,7.8,93,0.5,0.0,11.1,53,2025-03-29,1,Saturday,3,2025
2025-03-29 02:00:00,7.7,91,0.2,0.0,11.6,51,2025-03-29,2,Saturday,3,2025
2025-03-29 03:00:00,7.3,93,0.0,0.0,8.0,3,2025-03-29,3,Saturday,3,2025
2025-03-29 04:00:00,6.8,94,0.0,0.0,7.6,3,2025-03-29,4,Saturday,3,2025
2025-03-29 05:00:00,5.7,95,0.0,0.0,7.2,3,2025-03-29,5,Saturday,3,2025
2025-03-29 06:00:00,5.3,94,0.0,0.0,7.8,3,2025-03-29,6,Saturday,3,2025
2025-03-29 07:00:00,5.1,94,0.0,0.0,9.0,3,2025-03-29,7,Saturday,3,2025
2025-03-29 08:00:00,5.1,94,0.0,0.0,9.0,3,2025-03-29,8,Saturday,3,2025
2025-03-29 09:00:00,6.2,93,0.0,0.0,8.7,0,2025-03-29,9,Saturday,3,2025
2025-03-29 10:00:00,7.8,87,0.0,0.0,8.9,0,2025-03-29,10,Saturday,3,2025
2025-03-29 11:00:00,9.2,71,0.0,0.0,12.5,3,2025-03-29,11,Saturday,3,2025
2025-03-29 12:00:00,10.1,64,0.0,0.0,13.3,2,2025-03-29,12,Saturday,3,2025
2025-03-29 13:00:00,11.2,56,0.0,0.0,12.9,3,2025-03-29,13,Saturday,3,2025
2025-03-29 14:00:00,11.9,51,0.0,0.0,13.0,2,2025-03-29,14,Saturday,3,2025
2025-03-29 15:00:00,12.0,51,0.0,0.0,13.5,3,2025-03-29,15,Saturday,3,2025
2025-03-29 16:00:00,12.1,50,0.0,0.0,13.3,1,2025-03-29,16,Saturday,3,2025
2025-03-29 17:00:00,12.1,50,0.0,0.0,11.3,1,2025-03-29,17,Saturday,3,2025
2025-03-29 18:00:00,11.9,51,0.0,0.0,10.2,0,2025-03-29,18,Saturday,3,2025
2025-03-29 19:00:00,10.9,56,0.0,0.0,8.5,0,2025-03-29,19,Saturday,3,2025
2025-03-29 20:00:00,8.9,68,0.0,0.0,8.0,1,2025-03-29,20,Saturday,3,2025
2025-03-29 21:00:00,6.7,80,0.0,0.0,5.2,0,2025-03-29,21,Saturday,3,2025
2025-03-29 22:00:00,5.9,83,0.0,0.0,5.6,1,2025-03-29,22,Saturday,3,2025
2025-03-29 23:00:00,6.2,81,0.0,0.0,9.5,2,2025-03-29,23,Saturday,3,2025
2025-03-30 00:00:00,6.3,76,0.0,0.0,12.6,2,2025-03-30,0,Sunday,3,2025
2025-03-30 01:00:00,5.7,75,0.0,0.0,13.7,2,2025-03-30,1,Sunday,3,2025
2025-03-30 02:00:00,5.3,77,0.0,0.0,15.3,2,2025-03-30,2,Sunday,3,2025
2025-03-30 03:00:00,6.2,75,0.0,0.0,17.7,2,2025-03-30,3,Sunday,3,2025
2025-03-30 04:00:00,6.6,75,0.0,0.0,18.7,3,2025-03-30,4,Sunday,3,2025
2025-03-30 05:00:00,7.3,72,0.0,0.0,19.6,3,2025-03-30,5,Sunday,3,2025
2025-03-30 06:00:00,7.4,76,0.1,0.0,19.7,51,2025-03-30,6,Sunday,3,2025
2025-03-30 07:00:00,8.0,78,0.0,0.0,19.8,3,2025-03-30,7,Sunday,3,2025
