date,weekday,weekday_num,month,year,season,is_school_holiday,is_mon,is_tue_thu,is_fri,rain_total,rain_peak,wind_peak,wind_mean,temp_min,temp_mean,humidity_max,snow_total,weather_risk,car_est_min,train_planned_journey_min,train_actual_journey_min,train_delay_arr_median_s,train_on_time_pct,train_cancelled_pct,train_sched_min,car_faster_than_train
2025-01-27,Monday,0,1,2025,Winter,False,1,0,0,0.30000000000000004,0.2,33.6,27.825,9.1,10.275,84.0,0.0,0,76.2,58.5,59.29166666666667,128.5,0.8333333333333334,0.0,58.5,0
2025-01-28,Tuesday,1,1,2025,Winter,False,0,1,0,0.0,0.0,24.7,23.25,7.2,7.35,77.0,0.0,0,80.3,58.5,57.41666666666667,12.5,0.8333333333333334,0.0,58.5,0
2025-01-29,Wednesday,2,1,2025,Winter,False,0,0,0,0.2,0.2,22.9,19.75,5.6,6.074999999999999,91.0,0.0,0,71.4,58.5,57.15833333333333,9.5,1.0,0.0,58.5,0
2025-01-30,Thursday,3,1,2025,Winter,False,0,1,0,3.4000000000000004,1.3,11.8,6.225,5.9,6.325,97.0,0.0,1,81.5,58.5,58.900000000000006,60.0,1.0,0.0,58.5,0
2025-01-31,Friday,4,1,2025,Winter,False,0,0,1,0.0,0.0,11.7,10.975,1.0,1.125,95.0,0.0,0,68.4,58.5,57.43333333333334,-24.0,0.8333333333333334,0.0,58.5,0
2025-02-03,Monday,0,2,2025,Winter,False,1,0,0,0.0,0.0,9.6,6.75,-2.1,-1.775,93.0,0.0,1,81.5,58.5,66.69166666666666,231.0,0.6666666666666666,0.0,58.5,0
2025-02-04,Tuesday,1,2,2025,Winter,False,0,1,0,0.0,0.0,11.3,9.725,1.5,1.7,91.0,0.0,0,80.3,58.5,61.36666666666667,-21.5,0.8333333333333334,0.0,58.5,0
2025-02-05,Wednesday,2,2,2025,Winter,False,0,0,0,0.0,0.0,11.7,10.95,2.0,2.55,96.0,0.0,0,71.4,58.5,57.891666666666666,52.0,1.0,0.0,58.5,0
2025-02-06,Thursday,3,2,2025,Winter,False,0,1,0,0.0,0.0,7.5,5.425,3.1,3.4,98.0,0.0,1,79.1,58.5,63.983333333333334,215.0,0.6666666666666666,0.0,58.5,0
2025-02-07,Friday,4,2,2025,Winter,False,0,0,1,0.0,0.0,20.0,19.175,2.8,2.925,83.0,0.0,0,68.4,58.5,59.09166666666667,1.5,1.0,0.0,58.5,1
2025-02-10,Monday,0,2,2025,Winter,False,1,0,0,0.0,0.0,11.1,10.85,0.3,0.7999999999999999,92.0,0.0,0,76.2,58.5,63.425,26.0,0.8333333333333334,0.0,58.5,0
2025-02-11,Tuesday,1,2,2025,Winter,False,0,1,0,5.5,2.0,13.8,12.5,1.0,1.175,100.0,2.45,6,106.0,67.0,63.916666666666664,367.0,0.4,0.0,67.0,0
2025-02-12,Wednesday,2,2,2025,Winter,False,0,0,0,0.0,0.0,7.5,6.85,1.3,1.575,95.0,0.0,0,71.4,58.5,59.075,35.5,1.0,0.0,58.5,0
2025-02-13,Thursday,3,2,2025,Winter,False,0,1,0,0.1,0.1,9.3,8.075,1.2,1.4,100.0,0.0,1,79.1,58.5,57.483333333333334,32.0,1.0,0.0,58.5,0
2025-02-14,Friday,4,2,2025,Winter,False,0,0,1,0.0,0.0,5.2,4.225,-3.3,-2.125,91.0,0.0,1,78.7,58.5,60.725,398.0,0.3333333333333333,0.0,58.5,0
2025-02-17,Monday,0,2,2025,Winter,False,1,0,0,0.0,0.0,7.8,7.55,-3.7,-3.5250000000000004,88.0,0.0,1,87.6,50.0,53.483333333333334,187.0,0.7142857142857143,0.0,50.0,0
2025-02-18,Tuesday,1,2,2025,Winter,False,0,1,0,0.0,0.0,8.8,7.625,-3.7,-3.6750000000000003,85.0,0.0,1,92.4,58.5,56.75833333333334,53.0,1.0,0.0,58.5,0
2025-02-19,Wednesday,2,2,2025,Winter,False,0,0,0,0.0,0.0,12.0,11.875,-1.1,-0.925,68.0,0.0,1,76.4,58.5,59.358333333333334,54.5,0.8333333333333334,0.0,58.5,0
2025-02-20,Thursday,3,2,2025,Winter,False,0,1,0,0.0,0.0,13.0,12.125,4.5,4.975,94.0,0.0,0,79.1,58.5,56.641666666666666,113.5,1.0,0.0,58.5,0
2025-02-21,Friday,4,2,2025,Winter,False,0,0,1,0.0,0.0,17.0,16.175,11.4,11.575,86.0,0.0,0,68.4,58.5,58.52499999999999,46.0,1.0,0.0,58.5,1
2025-02-24,Monday,0,2,2025,Winter,False,1,0,0,0.0,0.0,22.0,21.475,11.0,11.075,69.0,0.0,0,76.2,59.0,58.18333333333334,-34.5,1.0,0.0,59.0,0
2025-02-25,Tuesday,1,2,2025,Winter,False,0,1,0,0.0,0.0,11.5,10.625,5.8,6.475,99.0,0.0,1,80.3,49.0,48.099999999999994,-19.0,1.0,0.0,49.0,0
2025-02-26,Wednesday,2,2,2025,Winter,False,0,0,0,0.0,0.0,10.8,10.1,3.7,4.5,97.0,0.0,1,71.4,55.0,66.75,48.0,0.6,0.0,55.0,1
2025-02-27,Thursday,3,2,2025,Winter,False,0,1,0,0.2,0.1,13.6,13.3,3.0,3.35,96.0,0.0,0,79.1,67.0,66.80833333333334,-24.0,1.0,0.0,67.0,0
2025-02-28,Friday,4,2,2025,Winter,False,0,0,1,0.0,0.0,12.9,12.525,4.6,4.675,91.0,0.0,0,68.4,50.0,49.666666666666664,31.0,1.0,0.0,50.0,0
2025-03-03,Monday,0,3,2025,Spring,False,1,0,0,0.0,0.0,6.4,3.75,-2.2,-1.8,98.0,0.0,2,81.5,58.5,57.858333333333334,86.0,0.8333333333333334,0.0,58.5,0
2025-03-04,Tuesday,1,3,2025,Spring,False,0,1,0,0.0,0.0,3.1,2.75,-1.9,-1.575,96.0,0.0,1,85.9,58.5,57.59166666666667,76.5,1.0,0.0,58.5,0
2025-03-05,Wednesday,2,3,2025,Spring,False,0,0,0,0.0,0.0,6.7,5.925000000000001,-0.8,-0.07500000000000001,91.0,0.0,1,76.4,49.0,48.2,-3.0,0.8888888888888888,0.0,49.0,0
2025-03-06,Thursday,3,3,2025,Spring,False,0,1,0,0.0,0.0,11.0,10.3,4.9,5.1,75.0,0.0,0,79.1,58.5,56.00833333333333,18.0,0.8333333333333334,0.0,58.5,0
2025-03-07,Friday,4,3,2025,Spring,False,0,0,1,0.0,0.0,11.2,10.225,6.8,7.15,75.0,0.0,0,68.4,58.5,59.175,-1.0,1.0,0.0,58.5,1
2025-03-10,Monday,0,3,2025,Spring,False,1,0,0,0.0,0.0,6.2,5.675,4.1,4.55,88.0,0.0,0,76.2,58.5,65.91666666666667,198.0,0.8333333333333334,0.0,58.5,0
2025-03-11,Tuesday,1,3,2025,Spring,False,0,1,0,0.0,0.0,10.1,8.975,4.0,4.25,93.0,0.0,0,80.3,58.5,60.49166666666667,56.5,0.6666666666666666,0.0,58.5,0
2025-03-12,Wednesday,2,3,2025,Spring,False,0,0,0,0.0,0.0,7.5,6.175,0.5,0.775,97.0,0.0,1,71.4,58.5,55.474999999999994,9.0,1.0,0.0,58.5,0
2025-03-13,Thursday,3,3,2025,Spring,False,0,1,0,0.0,0.0,5.1,4.475,-0.8,-0.375,96.0,0.0,1,84.7,58.5,57.858333333333334,11.5,1.0,0.0,58.5,0
2025-03-14,Friday,4,3,2025,Spring,False,0,0,1,0.0,0.0,5.2,3.925,-1.7,-1.15,93.0,0.0,1,73.2,49.0,51.03333333333333,246.0,0.6666666666666666,0.0,49.0,0
2025-03-17,Monday,0,3,2025,Spring,False,1,0,0,0.0,0.0,10.3,9.675,3.9,3.975,90.0,0.0,0,76.2,50.0,48.96666666666667,-36.0,1.0,0.0,50.0,0
2025-03-18,Tuesday,1,3,2025,Spring,False,0,1,0,0.0,0.0,11.8,10.7,-1.0,-0.44999999999999996,69.0,0.0,1,85.9,58.5,56.2,6.5,1.0,0.0,58.5,0
2025-03-19,Wednesday,2,3,2025,Spring,False,0,0,0,0.0,0.0,8.3,7.3,1.6,2.175,68.0,0.0,0,71.4,58.5,58.75833333333333,25.5,1.0,0.0,58.5,0
2025-03-20,Thursday,3,3,2025,Spring,False,0,1,0,0.0,0.0,7.9,7.175,4.8,5.55,83.0,0.0,0,79.1,58.5,57.24166666666666,-43.0,1.0,0.0,58.5,0
2025-03-21,Friday,4,3,2025,Spring,False,0,0,1,0.0,0.0,11.2,9.6,6.2,6.7,86.0,0.0,0,68.4,58.5,60.375,59.5,0.8333333333333334,0.0,58.5,1
2025-03-24,Monday,0,3,2025,Spring,False,1,0,0,0.0,0.0,4.2,3.325,5.8,6.6,94.0,0.0,0,76.2,58.5,59.75833333333333,167.5,0.8333333333333334,0.0,58.5,0
2025-03-25,Tuesday,1,3,2025,Spring,False,0,1,0,0.0,0.0,6.7,5.95,4.7,5.050000000000001,99.0,0.0,1,80.3,58.5,56.25,-38.0,1.0,0.0,58.5,0
2025-03-26,Wednesday,2,3,2025,Spring,False,0,0,0,0.0,0.0,10.9,9.375,6.1,7.025,98.0,0.0,1,71.4,58.5,59.96666666666667,7.0,0.8333333333333334,0.0,58.5,0
2025-03-27,Thursday,3,3,2025,Spring,False,0,1,0,0.0,0.0,4.3,1.625,1.5,2.225,100.0,0.0,1,79.1,50.0,48.88333333333333,-14.0,1.0,0.0,50.0,0
2025-03-28,Friday,4,3,2025,Spring,False,0,0,1,0.0,0.0,8.4,7.5,3.2,3.55,96.0,0.0,0,68.4,58.5,55.58333333333333,-17.5,1.0,0.0,58.5,0
2025-03-31,Monday,0,3,2025,Spring,False,1,0,0,0.0,0.0,8.5,7.8,4.6,5.2749999999999995,94.0,0.0,0,76.2,58.5,57.233333333333334,-37.5,1.0,0.0,58.5,0
2025-04-01,Tuesday,1,4,2025,Spring,False,0,1,0,0.0,0.0,8.7,8.1,2.6,3.175,92.0,0.0,0,80.3,58.5,57.20833333333333,31.5,0.8333333333333334,0.0,58.5,0
2025-04-02,Wednesday,2,4,2025,Spring,False,0,0,0,0.0,0.0,15.9,14.7,6.0,6.575,71.0,0.0,0,71.4,58.5,58.21666666666667,84.5,0.8333333333333334,0.0,58.5,0
2025-04-03,Thursday,3,4,2025,Spring,False,0,1,0,0.0,0.0,15.3,15.1,9.1,9.575,71.0,0.0,0,79.1,58.5,57.46666666666667,-37.0,1.0,0.0,58.5,0
2025-04-04,Friday,4,4,2025,Spring,False,0,0,1,0.0,0.0,8.3,6.825,6.6,7.574999999999999,85.0,0.0,0,68.4,58.5,57.125,39.0,1.0,0.0,58.5,0
2025-04-07,Monday,0,4,2025,Spring,False,1,0,0,0.0,0.0,8.6,7.699999999999999,2.0,2.8,69.0,0.0,0,76.2,67.0,65.76666666666667,52.0,0.8,0.0,67.0,0
2025-04-08,Tuesday,1,4,2025,Spring,False,0,1,0,0.0,0.0,7.7,6.325,2.5,3.425,74.0,0.0,0,80.3,50.0,53.333333333333336,-27.0,1.0,0.0,50.0,0
2025-04-09,Wednesday,2,4,2025,Spring,False,0,0,0,0.0,0.0,7.7,6.45,3.6,4.300000000000001,95.0,0.0,0,71.4,58.5,55.94166666666666,71.0,0.8333333333333334,0.0,58.5,0
2025-04-10,Thursday,3,4,2025,Spring,False,0,1,0,0.0,0.0,11.7,7.6,6.6,7.225,80.0,0.0,0,79.1,58.5,56.625,33.0,1.0,0.0,58.5,0
2025-04-11,Friday,4,4,2025,Spring,False,0,0,1,0.0,0.0,6.2,4.525,2.2,3.675,99.0,0.0,1,68.4,58.5,58.016666666666666,11.5,0.8333333333333334,0.0,58.5,0
2025-04-14,Monday,0,4,2025,Spring,False,1,0,0,0.0,0.0,7.9,6.775,9.3,9.600000000000001,78.0,0.0,0,76.2,58.5,56.224999999999994,-45.0,1.0,0.0,58.5,0
2025-04-15,Tuesday,1,4,2025,Spring,False,0,1,0,0.0,0.0,14.9,12.575,11.2,12.45,75.0,0.0,0,80.3,51.0,49.666666666666664,101.0,0.7142857142857143,0.0,51.0,0
2025-04-16,Wednesday,2,4,2025,Spring,False,0,0,0,0.0,0.0,10.8,9.775,9.8,10.05,72.0,0.0,0,71.4,58.5,57.93333333333333,16.5,1.0,0.0,58.5,0
2025-04-17,Thursday,3,4,2025,Spring,False,0,1,0,0.1,0.1,2.9,1.525,7.8,8.425,93.0,0.0,0,79.1,58.5,59.65,29.5,0.8333333333333334,0.0,58.5,0
2025-04-18,Friday,4,4,2025,Spring,False,0,0,1,0.0,0.0,4.0,3.2,6.4,7.15,94.0,0.0,0,68.4,58.5,57.141666666666666,-17.0,1.0,0.0,58.5,0
2025-04-22,Tuesday,1,4,2025,Spring,False,0,1,0,0.0,0.0,11.4,9.825,8.4,9.25,96.0,0.0,0,80.3,58.5,58.2,-2.5,1.0,0.0,58.5,0
2025-04-23,Wednesday,2,4,2025,Spring,False,0,0,0,0.0,0.0,8.9,7.2,9.6,10.5,88.0,0.0,0,71.4,58.5,58.400000000000006,29.5,0.8333333333333334,0.0,58.5,0
2025-04-24,Thursday,3,4,2025,Spring,False,0,1,0,1.8,0.5,10.3,8.475,9.4,9.95,99.0,0.0,1,81.5,58.5,59.90833333333333,167.0,0.5,0.0,58.5,0
2025-04-25,Friday,4,4,2025,Spring,False,0,0,1,0.0,0.0,12.2,8.675,6.9,7.775,99.0,0.0,1,68.4,58.5,58.81666666666667,27.0,1.0,0.0,58.5,1
2025-04-28,Monday,0,4,2025,Spring,False,1,0,0,0.0,0.0,4.7,2.45,7.6,9.2,89.0,0.0,0,76.2,58.5,55.35,-15.5,1.0,0.0,58.5,0
2025-04-29,Tuesday,1,4,2025,Spring,False,0,1,0,0.0,0.0,6.6,5.55,8.1,9.65,88.0,0.0,0,80.3,58.5,58.008333333333326,-20.0,0.8333333333333334,0.0,58.5,0
2025-04-30,Wednesday,2,4,2025,Spring,False,0,0,0,0.0,0.0,5.8,4.875,9.8,11.425,91.0,0.0,0,71.4,58.5,74.75,702.0,0.5,0.0,58.5,1
2025-05-02,Friday,4,5,2025,Spring,False,0,0,1,0.0,0.0,11.0,9.4,14.8,17.0,69.0,0.0,0,68.4,58.5,57.224999999999994,-35.0,0.8333333333333334,0.0,58.5,0
2025-05-05,Monday,0,5,2025,Spring,False,1,0,0,0.0,0.0,7.3,6.6,4.2,5.625,87.0,0.0,0,76.2,58.5,57.6,14.5,1.0,0.0,58.5,0
2025-05-06,Tuesday,1,5,2025,Spring,False,0,1,0,0.0,0.0,11.4,10.925,5.2,6.4,75.0,0.0,0,80.3,58.5,57.21666666666667,-5.5,1.0,0.0,58.5,0
2025-05-07,Wednesday,2,5,2025,Spring,False,0,0,0,0.1,0.1,15.5,12.05,8.1,8.7,75.0,0.0,0,71.4,58.5,56.858333333333334,14.5,1.0,0.0,58.5,0
2025-05-08,Thursday,3,5,2025,Spring,False,0,1,0,0.0,0.0,7.9,6.775,6.8,8.3,93.0,0.0,0,79.1,58.5,58.0,-9.5,1.0,0.0,58.5,0
2025-05-09,Friday,4,5,2025,Spring,False,0,0,1,0.0,0.0,10.9,9.95,7.7,8.875,60.0,0.0,0,68.4,58.5,59.94166666666666,74.0,1.0,0.0,58.5,1
2025-05-12,Monday,0,5,2025,Spring,False,1,0,0,0.0,0.0,7.3,6.775,12.5,14.125,61.0,0.0,0,76.2,58.5,58.41666666666667,33.0,1.0,0.0,58.5,0
2025-05-13,Tuesday,1,5,2025,Spring,False,0,1,0,0.0,0.0,5.6,3.5999999999999996,11.1,12.825,80.0,0.0,0,80.3,58.5,57.599999999999994,93.0,1.0,0.0,58.5,0
2025-05-14,Wednesday,2,5,2025,Spring,False,0,0,0,0.0,0.0,7.4,6.2,10.8,12.125,63.0,0.0,0,71.4,58.5,58.625,36.5,0.8333333333333334,0.0,58.5,0
2025-05-15,Thursday,3,5,2025,Spring,False,0,1,0,0.0,0.0,13.7,11.25,10.9,11.5,75.0,0.0,0,79.1,58.5,59.5,110.5,0.6666666666666666,0.0,58.5,0
2025-05-16,Friday,4,5,2025,Spring,False,0,0,1,0.0,0.0,7.6,7.125,6.9,8.575,86.0,0.0,0,68.4,58.5,57.15833333333333,-9.5,1.0,0.0,58.5,0
2025-05-19,Monday,0,5,2025,Spring,False,1,0,0,0.0,0.0,8.0,6.775,8.6,10.55,91.0,0.0,0,76.2,49.0,46.13333333333333,200.0,0.7272727272727273,0.0,49.0,0
2025-05-20,Tuesday,1,5,2025,Spring,False,0,1,0,0.0,0.0,8.0,6.625,10.4,12.4,80.0,0.0,0,80.3,58.5,57.69166666666667,-12.0,0.8333333333333334,0.0,58.5,0
2025-05-21,Wednesday,2,5,2025,Spring,False,0,0,0,0.0,0.0,5.9,4.85,8.9,10.675,93.0,0.0,0,71.4,58.5,57.18333333333334,0.0,1.0,0.0,58.5,0
2025-05-22,Thursday,3,5,2025,Spring,False,0,1,0,0.1,0.1,15.9,11.475,10.1,10.925,77.0,0.0,0,79.1,58.5,57.625,197.0,0.8333333333333334,0.0,58.5,0
2025-05-23,Friday,4,5,2025,Spring,False,0,0,1,0.1,0.1,13.8,10.475,6.2,7.975,83.0,0.0,0,68.4,58.5,57.708333333333336,-17.0,1.0,0.0,58.5,0
2025-05-26,Monday,0,5,2025,Spring,False,1,0,0,0.30000000000000004,0.2,18.5,15.65,11.7,12.649999999999999,83.0,0.0,0,76.2,58.5,59.975,104.5,1.0,0.0,58.5,0
2025-05-27,Tuesday,1,5,2025,Spring,False,0,1,0,0.0,0.0,20.5,19.1,12.9,13.6,80.0,0.0,0,80.3,58.5,57.61666666666666,33.0,1.0,0.0,58.5,0
2025-05-28,Wednesday,2,5,2025,Spring,False,0,0,0,0.9,0.4,23.3,21.525,14.1,14.5,93.0,0.0,0,71.4,58.5,56.50833333333334,-62.5,1.0,0.0,58.5,0
2025-05-30,Friday,4,5,2025,Spring,False,0,0,1,0.0,0.0,12.4,11.625,14.0,15.625,92.0,0.0,0,68.4,58.5,58.141666666666666,63.0,1.0,0.0,58.5,0
2025-06-02,Monday,0,6,2025,Summer,False,1,0,0,0.0,0.0,14.3,12.25,10.5,12.3,87.0,0.0,0,76.2,58.5,59.650000000000006,33.5,1.0,0.0,58.5,0
2025-06-03,Tuesday,1,6,2025,Summer,False,0,1,0,0.0,0.0,13.6,10.575,9.8,12.675,87.0,0.0,0,80.3,58.5,55.04166666666667,1.5,1.0,0.0,58.5,0
2025-06-04,Wednesday,2,6,2025,Summer,False,0,0,0,0.0,0.0,14.3,11.875,14.2,15.25,76.0,0.0,0,71.4,58.5,59.65,105.0,1.0,0.0,58.5,0
2025-06-05,Thursday,3,6,2025,Summer,False,0,1,0,0.3,0.3,16.8,13.35,13.0,14.275,82.0,0.0,0,79.1,58.5,57.325,6.0,1.0,0.0,58.5,0
2025-06-06,Friday,4,6,2025,Summer,False,0,0,1,0.2,0.1,20.8,19.85,13.1,13.7,92.0,0.0,0,68.4,58.5,57.599999999999994,138.0,0.8333333333333334,0.0,58.5,0
2025-06-10,Tuesday,1,6,2025,Summer,False,0,1,0,0.0,0.0,16.9,15.1,12.8,13.850000000000001,78.0,0.0,0,80.3,58.5,58.8,-15.5,1.0,0.0,58.5,0
2025-06-11,Wednesday,2,6,2025,Summer,False,0,0,0,0.0,0.0,6.6,5.45,8.8,11.175,97.0,0.0,1,71.4,58.5,57.33333333333333,-21.0,1.0,0.0,58.5,0
2025-06-12,Thursday,3,6,2025,Summer,False,0,1,0,0.0,0.0,11.5,11.025,12.2,14.549999999999999,85.0,0.0,0,79.1,58.5,57.150000000000006,-15.5,1.0,0.0,58.5,0
2025-06-13,Friday,4,6,2025,Summer,False,0,0,1,0.0,0.0,8.1,4.875,17.9,19.475,85.0,0.0,0,68.4,58.5,59.849999999999994,91.5,0.8333333333333334,0.0,58.5,1
2025-06-16,Monday,0,6,2025,Summer,False,1,0,0,0.0,0.0,8.2,7.2,13.1,14.774999999999999,91.0,0.0,0,76.2,58.5,58.3,7.5,1.0,0.0,58.5,0
2025-06-17,Tuesday,1,6,2025,Summer,False,0,1,0,0.0,0.0,4.7,2.35,11.9,14.95,92.0,0.0,0,80.3,58.5,57.858333333333334,-14.5,0.8333333333333334,0.0,58.5,0
2025-06-18,Wednesday,2,6,2025,Summer,False,0,0,0,0.0,0.0,7.1,5.75,13.7,15.85,85.0,0.0,0,71.4,58.5,62.599999999999994,168.0,0.6666666666666666,0.0,58.5,1
2025-06-19,Thursday,3,6,2025,Summer,False,0,1,0,0.0,0.0,7.5,6.324999999999999,13.8,15.925,92.0,0.0,0,79.1,58.5,66.26666666666667,54.0,0.8333333333333334,0.0,58.5,0
2025-06-20,Friday,4,6,2025,Summer,False,0,0,1,0.0,0.0,8.6,8.0,14.8,16.575,79.0,0.0,0,68.4,58.5,57.866666666666674,75.5,1.0,0.0,58.5,0
2025-06-23,Monday,0,6,2025,Summer,False,1,0,0,0.0,0.0,26.7,21.375,18.0,18.075000000000003,73.0,0.0,0,76.2,58.5,58.93333333333334,52.5,0.8333333333333334,0.0,58.5,0
2025-06-24,Tuesday,1,6,2025,Summer,False,0,1,0,0.0,0.0,16.5,14.375,13.1,14.575,81.0,0.0,0,80.3,58.5,58.59166666666667,-24.5,1.0,0.0,58.5,0
2025-06-25,Wednesday,2,6,2025,Summer,False,0,0,0,0.0,0.0,10.8,9.725,16.6,18.200000000000003,88.0,0.0,0,71.4,58.5,60.20833333333333,60.0,1.0,0.0,58.5,0
2025-06-26,Thursday,3,6,2025,Summer,False,0,1,0,0.9,0.4,19.4,13.325,19.1,19.725,96.0,0.0,0,79.1,50.0,63.733333333333334,210.0,0.7142857142857143,0.0,50.0,0
2025-06-27,Friday,4,6,2025,Summer,False,0,0,1,0.30000000000000004,0.2,12.4,10.55,15.6,15.975,82.0,0.0,0,68.4,58.5,58.18333333333334,16.0,1.0,0.0,58.5,0
2025-06-30,Monday,0,6,2025,Summer,False,1,0,0,0.0,0.0,8.5,7.9,17.3,19.275,91.0,0.0,0,76.2,58.5,58.641666666666666,5.5,1.0,0.0,58.5,0
2025-07-01,Tuesday,1,7,2025,Summer,True,0,1,0,0.0,0.0,6.3,4.6,20.0,22.4,75.0,0.0,0,80.3,58.5,56.88333333333334,35.0,0.8333333333333334,0.0,58.5,0
2025-07-02,Wednesday,2,7,2025,Summer,True,0,0,0,0.0,0.0,4.0,2.725,20.9,22.9,80.0,0.0,0,71.4,58.5,59.641666666666666,13.0,1.0,0.0,58.5,0
2025-07-03,Thursday,3,7,2025,Summer,True,0,1,0,0.0,0.0,11.0,9.875,14.6,15.725,83.0,0.0,0,79.1,58.5,55.78333333333333,-5.5,1.0,0.0,58.5,0
2025-07-04,Friday,4,7,2025,Summer,True,0,0,1,0.0,0.0,3.2,2.45,11.4,13.7,88.0,0.0,0,68.4,58.5,57.13333333333333,-42.0,1.0,0.0,58.5,0
2025-07-07,Monday,0,7,2025,Summer,True,1,0,0,0.30000000000000004,0.1,7.6,7.275,14.4,14.85,98.0,0.0,1,76.2,58.5,57.975,-15.5,1.0,0.0,58.5,0
2025-07-08,Tuesday,1,7,2025,Summer,True,0,1,0,2.9,1.8,13.9,11.2,11.8,12.375,95.0,0.0,0,82.7,58.5,57.46666666666667,28.0,0.8333333333333334,0.0,58.5,0
2025-07-09,Wednesday,2,7,2025,Summer,True,0,0,0,0.0,0.0,8.4,7.375,11.5,13.125,88.0,0.0,0,71.4,58.5,59.233333333333334,-24.0,1.0,0.0,58.5,0
2025-07-10,Thursday,3,7,2025,Summer,True,0,1,0,0.0,0.0,5.2,3.625,11.9,14.7,91.0,0.0,0,79.1,58.5,57.991666666666674,8.0,1.0,0.0,58.5,0
2025-07-11,Friday,4,7,2025,Summer,True,0,0,1,0.0,0.0,6.0,5.225,14.5,16.325,92.0,0.0,0,68.4,58.5,59.28333333333333,46.5,1.0,0.0,58.5,1
2025-07-14,Monday,0,7,2025,Summer,True,1,0,0,0.0,0.0,9.1,7.5,16.1,17.9,97.0,0.0,1,76.2,58.5,57.141666666666666,-40.5,1.0,0.0,58.5,0
2025-07-15,Tuesday,1,7,2025,Summer,True,0,1,0,0.0,0.0,15.2,13.75,16.2,16.8,73.0,0.0,0,80.3,58.5,58.04166666666667,-39.0,1.0,0.0,58.5,0
2025-07-16,Wednesday,2,7,2025,Summer,True,0,0,0,0.0,0.0,19.1,17.425,16.2,16.875,81.0,0.0,0,71.4,58.5,57.90833333333333,-1.5,1.0,0.0,58.5,0
2025-07-17,Thursday,3,7,2025,Summer,True,0,1,0,0.0,0.0,4.7,3.575,12.3,14.575,96.0,0.0,0,79.1,58.5,58.05,-22.0,1.0,0.0,58.5,0
2025-07-18,Friday,4,7,2025,Summer,True,0,0,1,0.0,0.0,5.6,4.075,17.5,18.875,70.0,0.0,0,68.4,58.5,56.916666666666664,-51.5,1.0,0.0,58.5,0
2025-07-22,Tuesday,1,7,2025,Summer,True,0,1,0,0.0,0.0,17.3,14.525,14.4,15.525,94.0,0.0,0,80.3,58.5,57.958333333333336,-22.5,1.0,0.0,58.5,0
2025-07-23,Wednesday,2,7,2025,Summer,True,0,0,0,0.0,0.0,12.1,11.6,14.7,15.7,86.0,0.0,0,71.4,58.5,73.59166666666667,390.0,0.5,0.0,58.5,1
2025-07-24,Thursday,3,7,2025,Summer,True,0,1,0,0.1,0.1,5.6,4.625,14.7,16.15,98.0,0.0,1,79.1,58.5,57.81666666666666,-36.0,1.0,0.0,58.5,0
2025-07-25,Friday,4,7,2025,Summer,True,0,0,1,0.0,0.0,5.1,4.3,14.6,16.625,97.0,0.0,1,68.4,58.5,57.208333333333336,-55.0,1.0,0.0,58.5,0
2025-07-28,Monday,0,7,2025,Summer,True,1,0,0,0.0,0.0,9.4,8.725,14.1,15.2,85.0,0.0,0,76.2,58.5,57.20833333333333,-61.0,1.0,0.0,58.5,0
2025-07-29,Tuesday,1,7,2025,Summer,True,0,1,0,0.3,0.3,8.8,6.225,13.9,14.925,94.0,0.0,0,80.3,58.5,57.11666666666667,-27.5,1.0,0.0,58.5,0
2025-07-30,Wednesday,2,7,2025,Summer,True,0,0,0,0.0,0.0,7.1,6.75,14.7,15.55,86.0,0.0,0,71.4,58.5,58.21666666666667,-11.0,1.0,0.0,58.5,0
2025-07-31,Thursday,3,7,2025,Summer,True,0,1,0,0.0,0.0,12.2,11.424999999999999,15.8,16.700000000000003,90.0,0.0,0,79.1,58.5,57.93333333333333,-20.5,1.0,0.0,58.5,0
2025-08-01,Friday,4,8,2025,Summer,True,0,0,1,0.0,0.0,11.2,9.75,14.8,15.525,99.0,0.0,1,68.4,58.5,57.375,-59.0,1.0,0.0,58.5,0
2025-08-04,Monday,0,8,2025,Summer,True,1,0,0,0.0,0.0,14.1,12.575,17.5,17.85,98.0,0.0,1,76.2,58.5,55.25,-40.0,1.0,0.0,58.5,0
2025-08-05,Tuesday,1,8,2025,Summer,True,0,1,0,0.1,0.1,11.4,9.5,17.2,17.5,93.0,0.0,0,80.3,50.0,48.96666666666667,-64.0,1.0,0.0,50.0,0
2025-08-06,Wednesday,2,8,2025,Summer,True,0,0,0,0.0,0.0,7.9,7.2,12.3,13.575000000000001,91.0,0.0,0,71.4,50.0,50.35,-27.0,1.0,0.0,50.0,0
2025-08-07,Thursday,3,8,2025,Summer,True,0,1,0,0.0,0.0,9.3,7.699999999999999,14.3,15.425,78.0,0.0,0,79.1,58.5,57.608333333333334,-38.5,1.0,0.0,58.5,0
2025-08-08,Friday,4,8,2025,Summer,True,0,0,1,0.0,0.0,12.1,11.55,17.2,18.15,74.0,0.0,0,68.4,58.5,59.075,9.0,1.0,0.0,58.5,1
2025-08-11,Monday,0,8,2025,Summer,True,1,0,0,0.0,0.0,7.2,6.175,14.1,15.35,85.0,0.0,0,76.2,58.5,57.150000000000006,-36.5,1.0,0.0,58.5,0
